MessageId,ReplyMessageId,Author,DateTime,Content
431,,𝕽𝖒𝖆𝖓,2019-03-16 18:03:30,متغیر مناسب چیه منظورتون؟
430,,Amir Esmaeili,2019-03-15 17:38:54,اینطوری تستشم میشه نوشت
429,,Amir Esmaeili,2019-03-15 17:38:46,البته تو اونایی که نگفته بود از out استفاده کنید
428,427,Amir Esmaeili,2019-03-15 17:38:28,نه
427,426,s_ shoeiby,2019-03-15 17:38:15,یعنی از out  استفاده نکردید اصلا؟
426,425,Amir Esmaeili,2019-03-15 17:35:34,من آخر سر از ref استفاده کردم
425,414,s_ shoeiby,2019-03-15 17:34:52,سلاممنم سوال همینه که برای این تابع ها چجوری باید تست بنویسیم؟
424,420,Hazhar Aziz,2019-03-15 08:12:19,استاد سلام اما میتونیم از method overloading هم استفاده نکنیم و هردوتا متد رو در قالب یکی بنویسیم؟
423,422,Amin Mir,2019-03-15 03:29:31,ممنون🙏
422,421,Sauleh Eetemadi,2019-03-15 03:29:07,سر کلاس توضیح دادیم. توی اسلایدها هم هست. باید از کلمه کلیدی params استفاده کرد.
421,,Amin Mir,2019-03-15 03:02:01,استاد سلامبرای داشتن ورودی به تعداد نامشخص در متد چه کار میشه کرد ؟
420,419,Sauleh Eetemadi,2019-03-15 03:00:29,سلام. بله. یکیه. ولی اشکالی نداره، چون پارامترها متفاوت هستند و Method Overloading انجام میشود.
419,,iYasin,2019-03-14 22:34:56,دوتا متد آخر اسمشون یکیه که
418,417,Milad Esfandiyari Far,2019-03-14 22:33:29,بله
417,416,Hazhar Aziz,2019-03-14 22:32:48,پس ینی میشه؟
416,,Milad Esfandiyari Far,2019-03-14 22:30:36,سلام بچه ها براي سوال اخر تمرين ٤ ام كه گفته آرايه جديد درست نكنيد منظور اين نيست كه نشه از يه آرايه كه به يكي از آرايه هاتون اشاره ميكنه استفاده كرد
415,,Amir Esmaeili,2019-03-14 20:28:03,و اگر اینطوری باشه تستش چطوری خواهد بود ؟
414,,Amir Esmaeili,2019-03-14 20:27:31,سلام و وقت بخیر . تو تمرین چهارم اون متد هایی که نوع پارامترش نگفته از نوع out باشه ! باید پارامتر های خروجی هم محلی باشه دیگه  ؟ یعنی لازم نیس بیرون برن تو همون خود تابع باشن حله ؟
413,,Setayesh,2019-03-14 00:09:33,باشه
412,410,Ali Heydari,2019-03-14 00:08:21,لینکتو کپی کن برام پی وی بفرس
411,,Ali Heydari,2019-03-14 00:08:02,بعد Share terminal (Read/Write)https://docs.microsoft.com/en-us/visualstudio/liveshare/media/vs-stop-sharing.png
410,,Setayesh,2019-03-14 00:06:23,چه user ای رو بگم
409,,Setayesh,2019-03-14 00:06:02,زدم
408,407,Ali Heydari,2019-03-14 00:03:57,https://docs.microsoft.com/en-us/visualstudio/liveshare/media/vs-share-button.pnglive share رو بزن
407,,Setayesh,2019-03-14 00:00:48,ریختم فکرکنم
406,,Ali Heydari,2019-03-13 23:46:44,نصب کنhttps://marketplace.visualstudio.com/items?itemName=MS-vsliveshare.vsls-vs
405,,Setayesh,2019-03-13 23:46:03,نه
404,403,Ali Heydari,2019-03-13 23:45:58,live share داری؟
403,,Setayesh,2019-03-13 23:45:36,این طوری شد
402,,Setayesh,2019-03-13 23:45:27,$ git rm -r A0fatal: pathspec &apos;A0&apos; did not match any filessetayesh@DESKTOP-5R4CN1Q MINGW64 /c/git/AP97982 (fb-hw3)$
401,399,Ali Heydari,2019-03-13 23:44:59,بزن:git rm -r A0
400,,Setayesh,2019-03-13 23:41:47,اون اول برای من warning داد و بعد دستور حذف رو زدم گفت فایلا رو پیدا نمیکنه یعنی اد نشده بوده؟
399,,Setayesh,2019-03-13 23:41:35,
398,,Setayesh,2019-03-13 23:41:34,
397,396,Ali Heydari,2019-03-13 23:41:16,کار درستی کردی. این دستورو فقط همین یه بار بزن واسه تمرینای دیگه لازم نیست.
396,395,عرفان کولوبندی,2019-03-13 23:40:40,بعد از کامیت git push رو زدم. الآن این دستوری که گفتید رو بزنم یا ؟
395,394,Ali Heydari,2019-03-13 23:35:47,بله. حالا این دستورو تایپ کن که از vim خلاص شی:git config --global core.editor notepad
394,393,عرفان کولوبندی,2019-03-13 23:34:00,زدم .ممنون
393,392,Ali Heydari,2019-03-13 23:30:05,برو خط اول برای کامیتت یه مسیج تایپ کن. مثلا Implement A1 بعد دکمه‌ی ESCی کیبرد رو بزن، بعد دونقطه رو بزن (کلیدهای Shift+ ;) بعد از اینکه این کارو کردی تایپ کن:wq!
392,391,عرفان کولوبندی,2019-03-13 23:27:49,
391,,عرفان کولوبندی,2019-03-13 23:27:26,گیت کامیت رو زدم این صفحه اومد باید چی کار کنم؟
390,389,عرفان کولوبندی,2019-03-13 23:20:35,ممنون
389,388,Ali Heydari,2019-03-13 23:20:16,درسته میتونی git status بزنی و مطمئن شی.
388,384,عرفان کولوبندی,2019-03-13 23:19:37,
387,384,Ali Heydari,2019-03-13 23:19:32,آره
386,,Setayesh,2019-03-13 23:19:26,باشه ممنون
385,383,Ali Heydari,2019-03-13 23:19:18,ولی قبلش اون کدا رو یه جایی نگه دارید که بعدا از اون کپی کنید
384,371,عرفان کولوبندی,2019-03-13 23:19:11,الآن A1S1 رفت دیگه ؟فقط مونده کامیت کنم؟
383,,Ali Heydari,2019-03-13 23:18:57,یه سلوشن جدید بسازید
382,,Setayesh,2019-03-13 23:14:51,چه طوری عوضش کنم
381,380,Ali Heydari,2019-03-13 23:14:35,داره متاسفانه
380,,Setayesh,2019-03-13 23:12:20,من اشتباهی به جای A1S2 A2S2 ساختم اشکالی نداره؟
379,378,Ali Heydari,2019-03-13 23:10:06,بله، مثل دستور بالا به جای آدرس فولدر میتونین آدرس فایل هم بدین.
378,,Setayesh,2019-03-13 23:09:21,ممنون فقط یه فایل هایی هم اضافه رفتن اسم فایل هارم بزنم از روی stage حذف میشن؟
377,371,عرفان کولوبندی,2019-03-13 23:08:50,ممنون
376,,Ali Heydari,2019-03-13 23:08:19,git rm -r A1S3 --cached
375,374,Ali Heydari,2019-03-13 23:07:52,فرض کنیم اسم فولدر A1S3 باشه در این صورت:
374,,Setayesh,2019-03-13 23:07:15,من git add . رو زدم چه طوری فایلا رو از روی stage بردارم؟
373,,Amir Esmaeili,2019-03-13 23:06:55,👌✋
372,,Ali Heydari,2019-03-13 23:06:48,دستور . git add همه‌ی فولدر فعلی و زیر فولدراشو می‌فرسته. به جز فایلا و فولدرایی که توی gitignore گفتین.
371,,Ali Heydari,2019-03-13 23:05:50,git add A1S1/*
370,368,Ali Heydari,2019-03-13 23:05:41,اگر می‌خوای فقط فولدر A1S1  و تمام زیرفولدرهای زیرش بره تو Stage باید دستور زیر رو بزنی:
369,358,Ali Heydari,2019-03-13 23:04:59,نه نه
368,,عرفان کولوبندی,2019-03-13 23:04:19,خب من میخوام فقط فایل A1S1 رو بفرستم اصلا نمیدونم بقیه ی اون فایلا چرا اومدن اونجا
367,,Amir Esmaeili,2019-03-13 23:03:39,چرا همونارو میفرسته دگه
366,,عرفان کولوبندی,2019-03-13 23:02:51,آهان بعد اینارو بزنم مگه همه ی فایل های قرمزو نمیفرسته ؟
365,,Amir Esmaeili,2019-03-13 23:02:03,باهاش کامیت کنید
364,,Amir Esmaeili,2019-03-13 23:01:58,اسمی ک خود تمرین گفته
363,,عرفان کولوبندی,2019-03-13 23:01:29,hw3 چیه؟
362,361,Amir Esmaeili,2019-03-13 23:01:00,ثبت میکنه تو شاخه مورد نظر
361,359,عرفان کولوبندی,2019-03-13 23:00:31,این چی کار میکنه؟
360,,Amir Esmaeili,2019-03-13 22:59:59,git push
359,,Amir Esmaeili,2019-03-13 22:59:38,git commit -m &quot;hw3&quot;
358,,Amir Esmaeili,2019-03-13 22:59:23,git add .
357,,عرفان کولوبندی,2019-03-13 22:57:15,؟
356,,عرفان کولوبندی,2019-03-13 22:51:49,
355,,عرفان کولوبندی,2019-03-13 22:51:49,یه سوال من فقط میخوام فایل A1S1 رو بفرستم ولی این همه فایل اینجا چی کار میکنه؟👇 چجوری فقط A1S1 رو بفرستم تو stage
354,353,عرفان کولوبندی,2019-03-13 22:27:02,😅ممنون درست شد
353,350,Ali Heydari,2019-03-13 22:24:03,ببین save changes رو بزن بعد ببین اضافه می‌شه یا نه. بعضی وقتا نشون نمیده.
352,351,عرفان کولوبندی,2019-03-13 22:20:42,مگه اونجا باید ایمیل استادو بنویسیم؟توی ویدیو گفته بود اکانت حل تمرین ها رو اضافه کنیم بعد ir.ac.iust@gmail.com رو نوشت و اوکی شد. ولی من مینویسم نمیشناسه
351,350,Alireza Moradi,2019-03-13 22:16:49,ایمیل استاد اینهSauleh@gmail.com
350,,عرفان کولوبندی,2019-03-13 22:15:40,
349,,عرفان کولوبندی,2019-03-13 22:15:19,اینجا باید بشناسه ولی نمیشناسه چه کنم؟👇👇
348,347,Alireza Moradi,2019-03-13 22:00:17,خواهش میکنم
347,,عرفان کولوبندی,2019-03-13 21:59:40,ممنون
346,345,Alireza Moradi,2019-03-13 21:58:03,Use the visual designerاون پایین
345,,عرفان کولوبندی,2019-03-13 21:57:43,
344,,عرفان کولوبندی,2019-03-13 21:57:33,سلام من تو سایت آژور تو قسمت pipeline و build این سوالو ازم میپرسه چی باید بزنم؟👇👇
343,341,Sadra K.h,2019-03-11 22:31:28,نه مال من هم نيست
342,341,Ali Heydari,2019-03-11 17:12:04,آره
341,,Setayesh,2019-03-11 16:09:42,برای منم نیست روی میز اول بود؟
340,338,Amin Mir,2019-03-11 16:03:02,برا صدرا این شکلیه
338,,Ali Heydari,2019-03-11 15:42:53,این شارژر جامونده.
337,335,Amir Esmaeili,2019-03-11 01:21:09,👆🏻
336,,Amir Esmaeili,2019-03-11 01:21:04,سلام. پروفسور سمیعی هستم ! طبق تحقیقات من استفاده از ماهیتابه باعث افزایش عمر و بازدهی بیشتر مغز می شود. حتی من هم سرچ میکردم
335,,Mmd (DABIR) Rahmani,2019-03-11 01:14:24,سلام، تو امتحان میشه سرچ کرد و از ماهیتابه گوگل کمک گرفت؟ یا کلا اینترنت مجاز نیست؟
334,333,Ali Heydari,2019-03-10 23:09:03,😂😅
333,331,Sauleh Eetemadi,2019-03-10 19:20:15,اشکال اصلی اون نیم فاصله بود 😱 که واقعا عدم رعایت نیم‌فاصله از آقای حیدری بعید بود 😂
332,331,Ali Heydari,2019-03-10 15:34:20,ببخشید اصلاح شد 😂😅
331,329,Amir Esmaeili,2019-03-10 15:33:14,آقا خیلی ممنون ، دست شما درد نکنه 😂ولی واقعا &quot;بچه های من &quot; ؟
330,,Ali Heydari,2019-03-10 15:30:57,و یه نکته‌ی دیگه اینکه تی‌ای‌های رفع اشکال هم وقت محدودی دارن. لطفا انتظار نداشته باشین که هر وقت پیام میدین جواب بگیرین. لطفا لطفا لطفا انجام تمرین رو به ساعات پایانی مهلت ارسال موکول نکنید. اگر این کار رو کردید و شب ددلاین تی‌ای‌ها فرصت نکردن جواب همه‌تون رو بدن ناراحت نشید. لطفا جستجو کردن و به جواب رسیدن رو از همین ابتدا تمرین کنید. ترمای بالاتر کسی نیست که واسه هر سوالی بهتون کمک کنه پس سعی کنین خودتون جستجو کنین اینجوری بیشتر یاد می‌گیرین.امیدوارم از این درس نمره‌ی خوبی بگیرین و تجربه‌ی خوبی ازش واستون به جا بمونه.
329,,Ali Heydari,2019-03-10 15:30:36,سلام به همگیبچه‌ها من باید بابت تاخیر ریلیز تمرین سوم و اینکه چند بار داک تمرین عوض شد و بعضی جاها ابهام داشت ازتون معذرت‌خواهی کنم.اما اینو بدونید که خیلیا واسه اینکه این تمرینتون یه تمرین جذاب باشه و ازش خوشتون بیاد خیلی تلاش کردن. جمع‌آوری اون اطلاعت از توییتر و داده‌های لغات مثبت و منفی کار آسونی نبوده و زحمت زیادی واسش کشیده شده. بخاطر همین ازتون خواهش می‌کنم که این تمرینو با دقت انجام بدین تا هم زحمت کسایی که تمرینو طراحی کردن هدر نره هم خودتون کلی چیزای جدید یاد بگیرین.
328,,F.A,2019-03-10 00:44:33,درست شد
327,326,Ali Heydari,2019-03-10 00:37:46,با آدرس نسبی فعلی‌تون تستا توی کامپیوتر خودتون پاس می‌شه؟
326,,F.A,2019-03-10 00:33:45,آدرس نسبی هم زدم ولی باز ارور میده
325,,Ali Heydari,2019-03-10 00:09:30,شما باید آدرس‌دهی نسبی بکنین تا اون Agent سمت سرور که داره کن شما رو بیلد میکنه بتونه اون فایل رو پیدا کنه.آدرس نسبی و مطلق هم توی داک توضیح داده شده. اگر کافی نیست گوگل کنید.
324,321,Ali Heydari,2019-03-10 00:08:08,سلام.بخاطر اینه که به جای دادن ریلیتو آدرس، ابسلوت آدرس دادین.توی سرور که کد شما بیلد میشه C:\git\AP97982\A1S3\path.txtوجود نداره
323,,F.A,2019-03-10 00:05:41,ارور بالا رو میده
322,,F.A,2019-03-10 00:05:35,سلام ببخشید من بیلد میکنم fail میشه
321,,F.A,2019-03-10 00:05:15,
320,,F.A,2019-03-10 00:05:15,
319,314,Sauleh Eetemadi,2019-03-08 22:17:09,سلام. بیشترشون که فایل نمیخوان و خودتون میتونید درست کنید. فقط متد شماره یک هست که یه فایل به عنوان ورودی میگیره که خودتون میتوانید راحت انجام بدین. مثلا یه چیزی شبیه این. البته باید تغییرش بدین که بتوانید بعدا هم درست تست کنید.File.WriteAllLines(Path.GetTempFilename(), new string[]{&quot;pos1&quot;, &quot;pos2&quot;, &quot;pos3&quot;});
318,,Sahand,2019-03-08 22:14:31,مرسی
317,,Amir Esmaeili,2019-03-08 22:12:56,امتحان کن
316,315,Amir Esmaeili,2019-03-08 22:12:55,خودت بگیر یسری چیزا
315,314,Sahand,2019-03-08 22:12:11,؟؟
314,,Amir Esmaeili,2019-03-08 18:24:02,تست های قسمت سوم رو باید چطوری بنویسیم ؟! یه کد مثل کد های قبلی نمیدین ؟ یا خودمون یه فایل درست کنیم ک روش امتحان کنیم ؟
313,311,Hazhar Aziz,2019-03-08 15:16:17,🙏😉
312,,Amir Esmaeili,2019-03-08 15:16:08,🙏🏻
311,,Sahand,2019-03-08 15:16:04,مرسی بچه ها❤🤚🏻
310,,Amir Esmaeili,2019-03-08 15:15:54,بدون سورت کردن هم جواب میده
309,306,Hazhar Aziz,2019-03-08 15:15:41,من خیلی سرچ کردم اونی که میخاستم پیدا نکردم
308,,Amir Esmaeili,2019-03-08 15:15:37,collectionassert.equals(a,b)
307,306,Amir Esmaeili,2019-03-08 15:15:26,چرا هست
306,,Sahand,2019-03-08 15:14:41,راه اسون تری نیست ؟
305,304,Hazhar Aziz,2019-03-08 15:14:22,باید خودت متدتو جوری بنویسی که سورت کنه فایلاتو
304,,Sahand,2019-03-08 15:13:39,سلاممن وقتی با کنسول از متد ListFiles خروجی میگیرم دایرکتوری ها سرت شده نیستن ولی همه دایرکتوری ها رو داره اما متد GetTestDir که توی داک گذاشتید سرت شده خروجی میده به خاطر همین با پیام test failed رو به رو میشماز دستور ()Array.Sort هم استفاده کردم اما ارایه ی متد من سرت نشد  میشه کمک کنید
303,,Amir Esmaeili,2019-03-08 15:08:09,ببخشید split determiner میتونه رشته باشه ؟
302,,Fagh,2019-03-08 14:43:36,من اون یدونرواشتباه تست گذاشتم،وقتی تست نمیذارم هم همونه،خیلی ممنون
300,,Amir Esmaeili,2019-03-08 13:48:46,A3.Program.CalculateLength(...)
299,,Amir Esmaeili,2019-03-08 13:48:29,به این صورت
298,296,Amir Esmaeili,2019-03-08 13:47:56,مشکلتون توی اسم متد هست ✋🏻 از اخر متدتون Test رو حذف کنید
297,,Parisa,2019-03-08 13:15:44,سلام  درمورد توییتای مهناز افشار  به نظر میاد که دوتا توییت باشه و کامنتا هم بیشتر درباره ی دومیه است  الان باید کدومشو در نظر بگیریم؟؟
296,,Fagh,2019-03-08 11:52:56,بله
295,276,Milad Esfandiyari Far,2019-03-08 11:51:23,اين كارو انجام دادين؟؟
294,,Fagh,2019-03-08 11:50:19,
293,292,Milad Esfandiyari Far,2019-03-08 11:49:30,پروژتون رو ريبيلد كرديد؟؟
292,,Fagh,2019-03-08 11:46:15,
291,287,Amir Esmaeili,2019-03-08 11:45:36,ارورش اینه که A3 نیس؟
290,,Fagh,2019-03-08 11:43:58,
289,,Amir Esmaeili,2019-03-08 11:43:17,میشه از بالای صفحه program.cs یه عکس بفرستین؟
288,,Fagh,2019-03-08 11:42:33,اونم نوشته بودم
287,,Fagh,2019-03-08 11:42:32,
286,,Amir Esmaeili,2019-03-08 11:40:53,توی داک اسم اولین پروژه اشتباه نوشته شده بود شمام تغییر ندادین فک کنم
285,,Amir Esmaeili,2019-03-08 11:40:05,بنویسید A3
284,,Amir Esmaeili,2019-03-08 11:39:58,شما بجای A1S1
283,280,Amir Esmaeili,2019-03-08 11:39:48,😅اها متوجه شدم
282,,Amir Esmaeili,2019-03-08 11:38:29,
281,,Amir Esmaeili,2019-03-08 11:37:39,پروژه تست رو چطوری ساختین؟
280,,Fagh,2019-03-08 11:36:16,
279,,Amir Esmaeili,2019-03-08 11:33:22,باید اسم پروژه رو قبل program بنویسید
278,254,Amir Esmaeili,2019-03-08 11:33:03,A1S1.program.calculate ....
277,268,Milad Esfandiyari Far,2019-03-08 11:30:00,خوب اين اشتباهه فقط بايد str.length رو برگردونيد خط اولش نياز نيست
276,,پویا کبیری علم و صنعت,2019-03-08 11:28:53,Az menu e build un balaYebar Clean solutionBad rebuild solution
275,273,پویا کبیری علم و صنعت,2019-03-08 11:27:52,Build begirid yebar !
274,,Milad Esfandiyari Far,2019-03-08 11:27:46,اهان بالاييس
273,271,Fagh,2019-03-08 11:27:02,نه این تست واسه تابع بالاییه،caculatelength
272,271,Milad Esfandiyari Far,2019-03-08 11:26:28,حتي بيرون حلقه
271,268,Milad Esfandiyari Far,2019-03-08 11:25:57,int index = 0 رو فك كنم بايد بيرون شرط بذاريد
270,261,Melika Nobakhtian,2019-03-08 11:25:10,خیلی ممنون 🙏
269,260,Melika Nobakhtian,2019-03-08 11:24:55,خیلی ممنون 🙏
268,,Fagh,2019-03-08 11:24:32,
267,265,Milad Esfandiyari Far,2019-03-08 11:23:13,از خود متدتون عكس بفرستيد
266,261,Milad Esfandiyari Far,2019-03-08 11:22:26,👌🏻👌🏻
265,,Fagh,2019-03-08 11:22:23,بله بازم ارورمیده
264,263,پویا کبیری علم و صنعت,2019-03-08 11:21:36,Yekbar build konid pasHanuzam hamun erroro mide ?
263,259,Fagh,2019-03-08 11:21:09,زدم اون تیکشو
262,260,پویا کبیری علم و صنعت,2019-03-08 11:21:00,👌🏻
261,255,پویا کبیری علم و صنعت,2019-03-08 11:20:56,Vaghti Assert.AreEqual ro rooye dota array mizanid, faghat reference hashun ro check mikone ke in do yeki hastan ya naKari be mohtaviaate dakhelesh nadare !Az CollectionAssert estefade konid
260,256,Milad Esfandiyari Far,2019-03-08 11:20:53,CollectionAssert استفاده كنيد
259,254,پویا کبیری علم و صنعت,2019-03-08 11:18:49,SalamIn hanooz dare mige static nistFunctionetoonPublic static CalculateLength()
258,,Melika Nobakhtian,2019-03-08 11:17:03,
257,,Melika Nobakhtian,2019-03-08 11:17:02,
256,,Melika Nobakhtian,2019-03-08 11:17:02,
255,,Melika Nobakhtian,2019-03-08 11:16:52,سلام.توی پروژه A1S1 وقتی listfiles رو تست میکنم بهم fail میده میگه برابر نیستند ولی نمیدونم کجاش اشتباهه.
254,,Fagh,2019-03-08 11:15:36,
253,,Fagh,2019-03-08 11:15:27,سلام این مشکلش چیه؟من تابع روstaticهم کردم
252,251,Zahra Hosseini,2019-03-08 10:47:00,فکر کنم کلا فقط چندتای اول این فایل مشکل داشتن بقیه اشون درستنخیلی ممنونم
251,247,Sauleh Eetemadi,2019-03-08 03:52:37,سلام. صبح بخیر. ممکنه اشکال از نمایش چپ به راست باشه. توی ویندوز همه متن را انتخاب کرده و بعدCtrl+RightShiftرا بزنید فکر میکنم متن را راست به چپ بکند و مشکل حل بشود. اگر نشد screen shotبفرستید ببینیم مشکل چیه.
250,249,Sauleh Eetemadi,2019-03-08 03:50:23,👌🙏
249,248,F.omid,2019-03-08 01:08:12,تعداد کاراکتر ها رو بشماریم
248,,Mmd (DABIR) Rahmani,2019-03-08 00:32:58,سلام، منظور از متدی که خروجی را  بر حسب تعداد کاراکتر ها برگرداند چیه؟ این که تعداد کاراکتر ها رو بشماریم و برگردونیم یا این که تعداد کاراکتر ها رو ضرب در سایز کاراکتر کنیم برگردونیم؟
247,,Zahra Hosseini,2019-03-08 00:16:59,سلام وقت بخیرفایل توییت ها برای من بهم ریخته است،(با notepad++)کلمات معنی دار هستن ولی جملات معنی ندارن با منشن های اصلی هم مقایسه کردم ممنونم میشم راهنمایی کنید🙏
246,245,Sauleh Eetemadi,2019-03-07 22:43:38,خواهش میکنم. ممنون از تلاشی که برای انجام تمرین میکنید 🙏
245,244,Amir Esmaeili,2019-03-07 22:42:28,آهان، خیلی ممنون درسته 🙏🏻
244,243,Sauleh Eetemadi,2019-03-07 22:41:42,سلام. چرا مشخص نیست؟ هر توییت توی یک خطه. پس تعداد کل واکنش ها به توییت میشه تعداد کل خطوط فایل منهای یک. نه؟
243,,Amir Esmaeili,2019-03-07 22:38:14,سلام و شب بخیر ! تو قسمت سوم سئوال که میانگین بار مثبت یا منفی خواسته شده ! تعداد توییت های زیر هر توییت (منشن ) ها مشخص نیس که ! بر چه اساسی میانگینشو پیدا کنیم؟
242,241,Zahra Hosseini,2019-03-07 21:25:30,خیلی ممنونم🙏
241,240,Amir Esmaeili,2019-03-07 20:40:32,اونارو بصورت متد تو فایل تست قرار میدی و توسط اونا یه فایل موقت ایجاد میکنه ک یسری مقادیری پس میده ک مطمئنیم درستن و تو باید با کد خودت اون مقادیر رو بررسی کنی
240,,Zahra Hosseini,2019-03-07 20:29:55,سلام ،وقت بخیراین قسمت هایی که داخل داک گفته شده از قطعه کد زیر استفاده کنید من درست متوجه نمیشم باید چطور استفاده کرد...کل اون کد رو یا بخش هاییش رو باید به کار برد؟
239,238,Melika Nobakhtian,2019-03-07 20:18:27,خیلی ممنون استاد🙏شب شما هم بخیر
238,237,Sauleh Eetemadi,2019-03-07 19:58:41,سلام خانم نوبختیان. بله. درسته. اگر باز سوالی بود، بفرمایید. در خدمت هستم.ممنون از تلاش و جدیت شما برای انجام تمرین. 🙏شب شما بخیر.
237,,Melika Nobakhtian,2019-03-07 19:30:55,سلام برای نوشتن فایل MyGuess اسم افراد و نوع توییت و عددی که می گیره رو باید فارسی نوشت یا انگلیسی؟اگه میشه یه مثال بزنید.اگه به این ترتیب بنویسیم درسته؟ file23.txt : name:personal/political..:number
236,233,Parisa,2019-03-07 11:40:03,خیلی ممنون 🌸🌸🌸
235,234,Hazhar Aziz,2019-03-07 10:34:48,🙏🙏
234,232,Sauleh Eetemadi,2019-03-07 10:29:51,سلام آقای آزیز. بله. درست میفرمایید. ببخشید بابت اشتباه. داک را اصلاح میکنیم. ممنون از تلاش و پیگیری شما. 🙏static double Q5_GetAvgPopChargeOfTweets(string[] tweets, string[] negWords, string[] posWords){   // Write your code here and remove next line   return 0;}
233,231,Sauleh Eetemadi,2019-03-07 10:23:25,سلام خانم علایی. ببخشید بابت تاخیر در جواب. لطفا متد زیر را بجای قبلی استفاده کنید. فکر میکنم مشکلش حل بشه. اگر مشکلی بود حتما بفرمایید دوباره نگاه میکنم. ممنون از تلاش و حوصله شما. 🙏private static string[] GetTestDir(out string tmpDir){    tmpDir = Path.GetTempFileName();    if (File.Exists(tmpDir))        File.Delete(tmpDir);    if (!Directory.Exists(tmpDir))        Directory.CreateDirectory(tmpDir);    else        foreach (string file in Directory.GetFiles(tmpDir))            File.Delete(file);    int rndNum = new Random(0).Next(10, 20);    List&lt;string&gt; files = new List&lt;string&gt;();    for (int i=0; i&lt;rndNum; i++)    {        string fileName = Path.Combine(tmpDir, $&quot;file{i}.txt&quot;);        File.WriteAllText(fileName, $&quot;file{i}.txt content&quot;);        files.Add(fileName);    }    return files.ToArray();}
232,,Hazhar Aziz,2019-03-06 20:58:18,متد 5 بخش بررسی خودکار نباید دوتا پارامتر دیگه هم داشته باشه؟
231,,Parisa,2019-03-06 20:11:46,
230,,Parisa,2019-03-06 20:11:45,
229,,Parisa,2019-03-06 20:11:45,سلاممن وقتی که سعی میکنم متد ListFiles رو تست کنم یه ارور بهم میده که مربوطه به اون متدی که توی پی دی اف تمرین گذاشتید.میگه توی اون متد دیرکتوری رو نمیتونه بسازه چون از قبل وجود دارهخود createDirectory رو هم که برمیدارم میگه همچین دیرکتوری ای وجود ندارهمیشه کمک کنید چطوری این اروره رو رفع کنم؟
228,227,Sauleh Eetemadi,2019-03-06 19:02:29,سلام. داده ها را بررسی کنید اگر کاراکتر بهتری به نظرتون میرسه امتحان کنید و اگر خوب بود توی گروه بگین که بقیه هم استفاده کنند.ممنون 😊
227,,Hazhar Aziz,2019-03-06 18:36:38,بخش بررسی خودکار قسمت 3 همون کاراکترایی که گذاشتن برا اسپلیت کردن کافیه؟ یا بیشتره؟
225,,√ HaD√ ®,2019-03-06 11:41:07,سلام.ببخشید من هر متدی زدم نشد اینارو سورت کنم مشکلی نداره که بر حسب شماره آخر فایل سورتشون کنم ؟
224,222,Hazhar Aziz,2019-03-06 10:26:09,استاد الان مشکل حل شد ممنون
223,220,Sauleh Eetemadi,2019-03-06 04:15:37,سلام. صبح بخیر. نگفتیم که لیست فایل را ذخیره کنید. گفتیم توی یه آرایه برگردانید. آدرس کامل فایل همراه با اکستنشن. اگر برای تست کردن از متد کمکی که برای تست کردن گذاشتیم استفاده کنید متوجه میشوید.
222,221,Sauleh Eetemadi,2019-03-06 04:12:52,سلام. چطوری نشون میده؟ یه screenshot بفرست ببینیم مشکلش چیه.
221,,Hazhar Aziz,2019-03-06 00:00:41,سلام با notepad++ هم باز کردم ولی بازم فونت فارسیو درست نشون نمیده چجوری میشه درستش کرد؟
220,,Amir Esmaeili,2019-03-05 22:30:51,اینجا چطوری باید لیست فایل ذخیره بشه ؟ با اکستنشنش / کل آدرس فایل / فقط اسم فایل ؟
219,218,Sauleh Eetemadi,2019-03-05 22:08:11,سلام. اگر از اسم اکانت شخصیت مورد نظر را بجا نمی آورید، حدس بزنید. اگر هم که واضح است، که هیچ. فقط بنویسید.
218,,Amir Esmaeili,2019-03-05 20:10:40,تو قسمت بررسی دستی داده ها ، اسم اکانت توییتر نوشته شده دیگه ! چیو دقیقا حدس بزنیم ؟
217,,Sauleh Eetemadi,2019-03-05 16:59:09,سلام. سوال کردند:وی این دو تا عکس دو تا اسم متفاوت برای پروژه اول گفتین کدومشو بزاریم ؟A1P1 یا  A1S1ینی اسم سولوشن  و پروژه مثه عکس مثال باشن یا مسه متنی ک گفتین ؟؟جواب:زمانی که توی ویژوال استودیو اسم پروژه انتخاب میکنید همان اسم را بطور پیشفرض برای solution هم انتخاب میکند. لطفا همان اسم A1S1 را برای پروژه و solution توی بخش اول و به همین شکل برای بخش های بعدی A1S2 و A1S3 انتخاب کنید.ممنون!
216,,iYasin,2019-03-05 08:57:58,آها 😅😅😅
215,214,Sauleh Eetemadi,2019-03-05 04:53:25,سلاممگه نگفتیم با notepad++ باز کنید؟😅
214,,iYasin,2019-03-05 00:55:26,🤔🤔چرا اینجوریهبرعکسه🤔
213,,iYasin,2019-03-05 00:54:58,
211,210,سپهر هاشمی,2019-03-03 23:00:11,لطفا سعی کنید که توی کارگاه حتما شرکت کنید که توی تمرینا به مشکل نخورید.
